#### EXPORT DONNEES METEO POUR "RENNES (ILLE-ET-VILAINE)" (LAT/LON: 48.117266/-1.6777926)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2018-12-20,12,6,21,6,11,10,0.5,90,9,1016,49.5,12,11,3,113,116,122,0,3,8.6,météo défavorable,17:15:00,08:54:00,7
2018-12-21,15,12,35,15,14,14,9,90,7.25,1017,93.375,15,13,12,122,266,119,0,3,3.2,météo défavorable,17:16:00,08:54:00,14
2018-12-22,13,10,19,10,13,10,0,94,7.75,1026,61.75,13,10,8,116,119,143,0,3,6.9,météo correcte,17:16:00,08:55:00,11
2018-12-23,13,11,29,13,13,13,2.4,92,6.75,1026,99.875,13,12,10,266,200,122,0,3,3.2,météo défavorable,17:17:00,08:55:00,12
2018-12-24,13,10,12,10,13,10,0,97,7,1033,68.5,13,11,9,143,116,119,0,3,8.6,météo défavorable,17:17:00,08:56:00,12
2018-12-25,9,4,13,7,8,5,0.1,92,10,1034,41.375,9,8,3,116,113,116,0,2,8.6,météo défavorable,17:18:00,08:56:00,8
2018-12-26,6,2,12,2,6,3,0,76,10,1032,27,6,0,-2,113,113,116,0,2,8.6,météo très défavorable,17:19:00,08:56:00,2
2018-12-27,8,2,7,2,6,4,0,85,9,1028,24.875,8,5,0,113,113,116,0,2,8.6,météo très défavorable,17:19:00,08:56:00,2
2018-12-28,8,3,7,3,8,5,0,92,9,1035,14.375,8,6,2,113,113,116,0,2,8.6,météo très défavorable,17:20:00,08:57:00,3
2018-12-29,9,3,7,3,8,7,0,94,9,1038,64,9,7,3,116,119,122,0,3,3.2,météo très défavorable,17:21:00,08:57:00,3
2018-12-30,12,7,9,7,12,10,0.1,96,6,1038,80.75,12,9,6,143,116,122,0,2,5.1,météo défavorable,17:22:00,08:57:00,8
2018-12-31,10,7,5,7,10,9,0,95,7,1038,71.25,10,8,7,143,119,119,0,2,3.2,météo défavorable,17:23:00,08:57:00,7
