#### EXPORT DONNEES METEO POUR "RENNES (ILLE-ET-VILAINE)" (LAT/LON: 48.117266/-1.6777926)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2013-12-16,13,8,24,8,13,9,0,94,10,1024,17.75,13,9,4,113,113,116,0,4,8.6,météo correcte,17:14:00,08:51:00,8
2013-12-17,12,6,18,6,10,10,0,98,10,1023,55,12,10,3,119,119,119,0,3,3.2,météo défavorable,17:14:00,08:52:00,7
2013-12-18,12,5,33,7,12,10,3.2,93,9.625,1021,69.5,12,9,3,119,119,122,0,3,5.1,météo défavorable,17:14:00,08:52:00,6
2013-12-19,11,4,22,6,9,6,4.7,91,9.625,1013,40.75,11,10,2,113,113,122,0,3,8.6,météo très défavorable,17:15:00,08:53:00,7
2013-12-20,9,2,17,2,9,6,4.2,89,9.875,1029,16.25,9,6,-1,113,113,116,0,2,8.6,météo très défavorable,17:15:00,08:54:00,2
2013-12-21,11,7,38,9,11,10,1.6,89,8.875,1027,74.375,11,11,5,119,119,266,0,3,5.1,météo défavorable,17:16:00,08:54:00,8
2013-12-22,12,7,25,9,12,9,0.9,95,9.875,1020,57.5,12,11,6,353,116,116,0,3,8.6,météo défavorable,17:16:00,08:55:00,10
2013-12-23,12,8,46,9,11,11,4.4,94,8.625,1020,73.25,12,10,5,116,122,122,0,4,3.2,météo défavorable,17:17:00,08:55:00,8
2013-12-24,11,8,42,11,10,8,42.3,97,6.375,992,97.125,11,11,7,308,308,119,0,3,3.2,météo très défavorable,17:17:00,08:56:00,11
2013-12-25,9,3,17,5,9,5,4,89,8.625,988,46.75,9,6,1,116,200,119,0,2,5.1,météo très défavorable,17:18:00,08:56:00,5
2013-12-26,9,2,18,2,9,5,0.9,92,9.875,1004,24.375,9,6,-2,113,113,116,0,3,8.6,météo très défavorable,17:19:00,08:56:00,2
2013-12-27,12,8,35,12,12,9,18.9,97,7.375,999,93.875,12,12,9,200,353,302,0,3,3.2,météo très défavorable,17:20:00,08:57:00,12
2013-12-28,8,4,23,6,8,5,3.9,92,9.75,1009,45.25,8,8,2,176,116,113,0,2,8.6,météo très défavorable,17:20:00,08:57:00,7
2013-12-29,8,3,12,3,8,4,0,93,10,1024,17.75,8,5,-1,113,113,113,0,3,8.6,météo très défavorable,17:21:00,08:57:00,3
2013-12-30,10,6,34,8,9,9,1,93,8,1022,76.75,10,9,4,119,119,266,0,2,3.2,météo défavorable,17:22:00,08:57:00,7
2013-12-31,11,5,30,10,11,6,13.5,97,8.5,1013,71.75,11,9,5,122,122,176,0,2,3.2,météo défavorable,17:23:00,08:57:00,10
