Opérateur;Année;Filière;Consommation Agriculture (MWh);Nombre de points Agriculture;Nombre de mailles secretisées (agriculture);Indique qualité Agriculture;Consommation Industrie (MWh);Nombre de points Industrie;Nombre de mailles secretisées (industrie);Indice qualité Industrie;Consommation Tertiaire  (MWh);Nombre de points Tertiaire;Nombre de mailles secretisées (tertiaire);Indice qualité Tertiaire;Consommation Résidentiel  (MWh);Nombre de points Résidentiel;Nombre de mailles secretisées (résidentiel);Indice qualité Résidentiel;Thermosensibilité (MWh/degré-jour);Part Thermosensible;Consommation Secteur Inconnu (MWh);Nombre de points Secteur Inconnu;Nombre de mailles secretisées (secteur inconnu);Indice qualité Non Affecté;Code Commune;Libellé Commune;Code EPCI;Libellé EPCI;Code Département;Libellé Département;Code Région;Libellé Région;id_filiere;Consommation totale (MWh);Code_postal
GRDF;2011;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;17910.0;15;0;0.982;39330.0;2271;0;0.049;0.0;0.0;0.0;0;0;0.0;35278;Saint-Grégoire;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;57240.0;35760
GRDF;2013;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;4124.0;293;0;0.0;0.0;0.0;0.0;0;0;0.0;35080;Cintré;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;4124.0;35310
GRDF;2013;Gaz;0.0;0;0;0.0;59454.0;2;0;1.0;124.0;1;0;1.0;14296.0;971;0;0.03;0.0;0.0;0.0;0;0;0.0;35131;L'Hermitage;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;73874.0;35590
Enedis;2019;Electricité;787.20891987173;33;0;0.78;8510.58917902797;38;0;0.829;3406.3164702119;261;0;0.759;14050.1441625322;2985;1;0.825;2.647922129;26.5;713.804874986138;48;1;0.556;35001;Acigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;27468.063606629938;35690
Enedis;2019;Electricité;559.898464652086;26;0;0.731;2715.36313239168;37;1;0.601;13568.3838018829;422;0;0.838;24849.9886132343;5630;1;0.807;4.203119482;23.8;1138.00297083762;96;1;0.778;35024;Betton;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;42831.636982998585;35830
Enedis;2019;Electricité;1561.56562291545;41;0;0.825;245.843275402113;19;0;0.453;2660.63885619096;124;0;0.81;9739.43514788132;1656;0;0.79;1.823839061;26.4;215.846959763343;28;0;0.835;35245;Romillé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;14423.329862153187;35850
Enedis;2019;Electricité;893.816132918134;22;0;0.696;2692.7674812991;36;0;0.848;5436.71877367406;200;0;0.796;10452.7547933925;2256;0;0.817;1.731150184;23.3;662.898441140799;59;0;0.788;35275;Saint-Gilles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;20138.955622424593;35590
Enedis;2017;Electricité;0.0;0;0;0.0;5062.76;2;0;1.0;794.19;6;0;0.916;2829.53;431;0;0.407;0.0;0.0;0.0;0;0;0.0;35022;Bécherel;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;8686.480000000001;35190
Enedis;2017;Electricité;82.22;1;0;0.906;11359.14;7;0;0.997;2028.59;13;0;0.92;15989.19;2306;0;0.745;3.816;0.33;0.0;0;0;0.0;35139;Laillé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;29459.14;35890
Enedis;2017;Electricité;267.54;1;0;0.886;2235.86;11;0;0.959;4060.4;19;0;0.941;13292.06;2422;0;0.768;2.598;0.27;0.0;0;0;0.0;35275;Saint-Gilles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;19855.86;35590
GRDF;2019;Gaz;0.0;0;0;0.0;10048.16272;7;0;0.714;16329.97446;91;1;0.163;33865.10699;3209;1;0.0511;0.0;0.0;5.59;1;0;0.0;35055;Chantepie;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;60248.834169999995;35135
GRDF;2019;Gaz;0.0;0;0;0.0;166.00221;1;0;0.0;983.51794;8;0;0.163;3948.30619;443;0;0.0691;0.0;0.0;0.0;0;0;0.0;35088;Corps-Nuds;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;5097.82634;35150
GRDF;2019;Gaz;1051.23697;1;0;1.0;47616.6393;129;15;0.466;471038.09785;1884;6;0.141;647752.03793;63721;2;0.165;0.0;0.0;1526.84084;14;0;0.498;35238;Rennes;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;1168984.85289;35700/35200/35000
GRDF;2020;Gaz;0.0;0;0;0.0;12238.27713;13;0;0.544;12103.29619;77;0;0.336;34010.28975;3310;1;0.248;0.0;0.0;0.0;0;2;0.0;35055;Chantepie;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;58351.86307000001;35135
GRDF;2020;Gaz;1242.80764;2;1;1.0;906.80465;10;1;0.696;15814.58312;59;0;0.628;39641.20429;2865;1;0.91;0.0;0.0;0.0;0;0;0.0;35278;Saint-Grégoire;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;57605.3997;35760
GRT Gaz;2018;Gaz;0.0;0;0;0.0;249040.989447;2;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0;0;0.0;35066;Chartres-de-Bretagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;249040.989447;35131
GRDF;2018;Gaz;0.0;0;0;0.0;630.46556;7;1;0.143;15874.50779;74;0;0.207;45020.16291;2822;0;0.151;0.0;0.0;480.68675;1;0;1.0;35278;Saint-Grégoire;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;62005.82301;35760
GRDF;2015;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;431.0;1;0;1.0;4434.0;342;0;0.07;0.0;0.0;413.0;1;0;1.0;35245;Romillé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;5278.0;35850
RTE;2017;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;44044.65;1;0;1.0;0.0;0;0;0.0;0.0;0.0;0.0;0;0;0.0;35051;Cesson-Sévigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;44044.65;35510
GRDF;2016;Gaz;8073.0;2;0;1.0;35135.0;4;0;1.0;21130.0;27;0;1.0;56877.0;3477;3;0.0617;0.0;0.0;0.0;0;1;0.0;35051;Cesson-Sévigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;121215.0;35510
GRDF;2016;Gaz;0.0;0;0;0.0;75942.0;2;0;1.0;367.0;4;0;1.0;13963.0;1153;0;0.03;0.0;0.0;0.0;0;0;0.0;35131;L'Hermitage;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;90272.0;35590
Enedis;2016;Electricité;0.0;0;0;0.0;8370.71;14;0;0.867;1496.14;13;0;0.893;18516.61;3146;1;0.398;0.0;0.0;0.0;0;0;0.0;35001;Acigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;28383.46;35690
Enedis;2016;Electricité;160.94;1;0;0.921;5542.83;31;0;0.923;44352.44;132;0;0.953;45913.66;9402;0;0.434;0.0;0.0;93.24;1;0;0.835;35047;Bruz;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;96063.11;35170/35170
Enedis;2016;Electricité;0.0;0;0;0.0;18.68;1;0;0.897;1549.6;7;0;0.986;5123.95;958;0;0.402;0.0;0.0;0.0;0;0;0.0;35250;Saint-Armel;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;6692.23;35230
Enedis;2016;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;336.96;3;0;0.917;4771.5;595;0;0.409;0.0;0.0;0.0;0;0;0.0;35315;Saint-Sulpice-la-Forêt;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;5108.46;35250
GRDF;2018;Gaz;0.0;0;0;0.0;0.0;0;1;0.0;1275.30145;14;0;0.312;12043.75322;1178;0;0.00304;0.0;0.0;0.0;0;0;0.0;35363;Pont-Péan;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;13319.054670000001;35131
Enedis;2020;Electricité;519.0970648;18;0;0.748;103.648306;1;1;0.913;298.5186067;26;0;0.56;3634.597486;485;0;0.703;0.0;0.0;0.0;0;1;0.0;35058;La Chapelle-Chaussée;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;4555.8614635;35630
Enedis;2020;Electricité;839.0094161;21;0;0.742;3824.92454654;70;1;0.711;15156.21075776;388;0;0.759;14472.95973245;3578;0;0.793;2.195931655;17.7;66.74261395;20;2;0.369;35206;Noyal-Châtillon-sur-Seiche;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;34359.8470668;35230/35230
Enedis;2020;Electricité;705.17;1;18;1.0;63301.806765386;748;39;0.654;507721.960302941;21533;1;0.761;293195.71403876;125693;2;0.791;34.532114061;13.7;1378.211709141;141;65;0.469;35238;Rennes;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;866302.8628162281;35700/35200/35000
GRDF;2017;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;670.0;1;0;1.0;4146.0;390;0;0.0;0.0;0.0;0.0;0;0;0.0;35088;Corps-Nuds;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;4816.0;35150
Enedis;2018;Electricité;86.5152748186531;5;0;0.573;13.9721666666667;1;1;1.0;761.471707086277;46;0;0.892;4923.41211340363;889;0;0.823;0.84016758080888;23.9;314.194636581149;21;0;0.864;35080;Cintré;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;6099.565898556376;35310
Enedis;2018;Electricité;97.5571096848875;3;0;0.834;0.0;0;1;0.0;105.388438991761;12;0;0.908;1875.23812645749;340;0;0.748;0.0;0.0;0.0;0;1;0.0;35081;Clayes;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;2078.1836751341384;35590
Enedis;2018;Electricité;202.974696256947;9;0;0.603;74.5402960001368;4;0;0.901;143.975524426055;16;0;0.898;2934.61504840974;405;0;0.8;0.0;0.0;105.327822814818;10;0;0.814;35144;Langan;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;3461.433387907697;35850
Enedis;2018;Electricité;1289.8725376177;37;0;0.475;8547.42785858296;23;0;0.5;14029.1166072218;328;0;0.572;16735.5101487225;3593;1;0.471;4.54974921027645;38.1;954.152268903114;93;1;0.529;35196;Mordelles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;41556.07942104807;35310
Enedis;2018;Electricité;0.0;0;1;0.0;313.541762489853;22;0;0.921;1664.14006482522;126;0;0.919;8252.60504649847;1888;0;0.844;1.20810537895283;20.5;218.936108903918;43;0;0.917;35363;Pont-Péan;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;10449.22298271746;35131
GRDF;2014;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;776.0;80;0;0.0;0.0;0.0;0.0;0;0;0.0;35081;Clayes;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;776.0;35590
GRDF;2014;Gaz;787.0;1;0;1.0;83851.0;17;0;1.0;387907.0;270;0;0.996;631438.0;62865;2;0.139;0.0;0.0;8933.0;17;2;1.0;35238;Rennes;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;1112916.0;35700/35200/35000
GRDF;2014;Gaz;638.0;1;0;1.0;3119.0;1;0;1.0;5003.0;2;0;1.0;14313.0;978;0;0.05;0.0;0.0;0.0;0;0;0.0;35353;Vezin-le-Coquet;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;23073.0;35132
Enedis;2012;Electricité;0.0;0;0;0.0;305.96;7;0;0.905;5319.75;22;0;0.959;11187.12;1684;0;0.32;0.0;0.0;64.91;1;0;0.885;35189;Montgermont;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;16877.74;35760
Enedis;2012;Electricité;0.0;0;0;0.0;21.17;2;0;0.881;1492.31;6;0;0.991;4992.69;855;0;0.359;0.0;0.0;0.0;0;0;0.0;35250;Saint-Armel;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;6506.17;35230
Enedis;2013;Electricité;0.0;0;0;0.0;60.52;1;0;0.891;105.46;3;0;0.887;6301.55;921;0;0.303;0.0;0.0;0.0;0;0;0.0;35065;La Chapelle-Thouarault;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;6467.53;35590
Enedis;2013;Electricité;0.0;0;0;0.0;1745.82;12;0;0.851;5870.22;35;0;0.933;19837.72;3948;0;0.4;0.0;0.0;0.0;0;0;0.0;35066;Chartres-de-Bretagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;27453.760000000002;35131
Enedis;2011;Electricité;103.92;2;0;0.926;5559.32;6;0;0.992;1028.53;7;0;0.97;8547.6;1497;0;0.32;0.0;0.0;0.0;0;0;0.0;35032;Bourgbarré;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;15239.369999999999;35230
GRDF;2016;Gaz;0.0;0;0;0.0;8849.0;2;0;1.0;0.0;0;0;0.0;16395.0;1416;0;0.00751;0.0;0.0;0.0;0;0;0.0;35001;Acigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;25244.0;35690
GRDF;2016;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;1436.0;3;0;1.0;29337.0;2200;1;0.019;0.0;0.0;1000.0;3;0;1.0;35066;Chartres-de-Bretagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;31773.0;35131
GRDF;2016;Gaz;1046.0;1;0;1.0;2710.0;1;0;1.0;5289.0;2;0;1.0;16032.0;999;0;0.04;0.0;0.0;0.0;0;0;0.0;35353;Vezin-le-Coquet;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;25077.0;35132
GRDF;2012;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;9683.0;692;0;0.0;0.0;0.0;1329.0;1;0;1.0;35032;Bourgbarré;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;11012.0;35230
GRDF;2012;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;10332.0;726;0;0.07;0.0;0.0;0.0;0;0;0.0;35076;Chavagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;10332.0;35310
GRDF;2012;Gaz;0.0;0;0;0.0;13041.0;2;0;1.0;379.0;1;0;1.0;7826.0;507;0;0.0;0.0;0.0;0.0;0;0;0.0;35139;Laillé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;21246.0;35890
GRDF;2012;Gaz;9192.0;1;0;1.0;0.0;0;0;0.0;278.0;2;0;1.0;9264.0;697;0;0.0;0.0;0.0;0.0;0;0;0.0;35266;Saint-Erblon;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;18734.0;35230
GRDF;2012;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;251.0;1;0;1.0;12624.0;919;0;0.0;0.0;0.0;0.0;0;0;0.0;35363;Pont-Péan;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;12875.0;35131
GRDF;2017;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;471.0;1;0;1.0;11013.0;1015;0;0.05;4.094;0.74;0.0;0;0;0.0;35076;Chavagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;11484.0;35310
GRDF;2017;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;3804.0;325;0;0.0;0.0;0.0;0.0;0;0;0.0;35080;Cintré;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;3804.0;35310
GRDF;2017;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;4636.0;446;0;0.0;0.0;0.0;39649.0;1;0;1.0;35204;Nouvoitou;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;44285.0;35410
Enedis;2015;Electricité;237.56;1;0;0.944;738.69;4;0;0.99;1097.29;11;0;0.931;9944.74;1439;0;0.339;0.0;0.0;0.0;0;0;0.0;35088;Corps-Nuds;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;12018.279999999999;35150
Enedis;2015;Electricité;171.14;2;0;0.96;2000.15;15;0;0.917;14336.28;57;0;0.956;33510.72;5568;0;0.374;0.0;0.0;90.01;1;0;0.507;35210;Pacé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;50108.3;35740
Enedis;2015;Electricité;0.0;0;0;0.0;635.42;5;0;0.94;9152.47;38;0;0.965;11307.08;2356;0;0.378;0.0;0.0;0.0;0;0;0.0;35353;Vezin-le-Coquet;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;21094.97;35132
Enedis;2020;Electricité;918.5696647;35;0;0.616;8286.82512156;39;0;0.639;3575.8925515;274;1;0.657;14069.792522;3037;1;0.809;2.49160952;20.6;77.70504351;7;2;0.205;35001;Acigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;26928.78490327;35690
Enedis;2020;Electricité;0.0;0;0;0.0;4758.6875;2;1;1.0;1104.01594263;63;0;0.689;2439.018742;382;0;0.576;0.0;0.0;0.0;0;1;0.0;35022;Bécherel;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;8301.72218463;35190
Enedis;2020;Electricité;319.27392644;11;0;0.717;5188.12159911;79;1;0.632;25616.072551213;640;1;0.683;16155.088717676;4183;0;0.65;2.51978843;18.2;0.0;0;4;0.0;35240;Le Rheu;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;47278.556794439006;35650/35650
GRDF;2012;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;749.0;2;0;1.0;5468.0;381;0;0.0;0.0;0.0;0.0;0;0;0.0;35039;Brécé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;6217.0;35530
GRDF;2012;Gaz;7758.0;2;0;1.0;42468.0;4;0;1.0;21750.0;35;0;1.0;57981.0;2794;2;0.417;0.0;0.0;0.0;0;0;0.0;35051;Cesson-Sévigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;129957.0;35510
GRDF;2012;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;620.0;48;0;0.0;0.0;0.0;0.0;0;0;0.0;35081;Clayes;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;620.0;35590
Enedis;2013;Electricité;256.09;2;0;0.927;2015.4;13;0;0.921;15168.94;56;0;0.952;35892.19;5382;0;0.369;0.0;0.0;95.62;1;0;0.488;35210;Pacé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;53428.240000000005;35740
Enedis;2013;Electricité;0.0;0;0;0.0;701.88;7;0;0.923;9002.03;40;0;0.952;11536.95;2190;0;0.342;0.0;0.0;0.0;0;0;0.0;35353;Vezin-le-Coquet;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;21240.86;35132
Enedis;2014;Electricité;0.0;0;0;0.0;23601.82;10;0;0.999;3343.14;20;0;0.97;9266.44;2003;0;0.392;0.0;0.0;0.0;0;0;0.0;35131;L'Hermitage;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;36211.4;35590
Enedis;2014;Electricité;1081.6;4;0;0.912;0.0;0;0;0.0;37.29;1;0;0.915;2862.82;315;0;0.395;0.0;0.0;0.0;0;0;0.0;35180;Miniac-sous-Bécherel;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;3981.71;35190
Enedis;2013;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;20.11;1;0;0.87;2095.7;312;0;0.32;0.0;0.0;0.0;0;0;0.0;35081;Clayes;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;2115.81;35590
GRDF;2011;Gaz;8155.0;2;0;1.0;6521.0;2;0;1.0;1400.0;6;0;1.0;15304.0;1160;0;0.439;0.0;0.0;0.0;0;0;0.0;35196;Mordelles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;31380.0;35310
GRDF;2011;Gaz;4726.0;1;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;3426.0;263;0;0.0;0.0;0.0;0.0;0;0;0.0;35204;Nouvoitou;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;8152.0;35410
Enedis;2015;Electricité;0.0;0;0;0.0;1056.07;7;0;0.927;1014.46;9;0;0.938;11814.06;2050;0;0.358;0.0;0.0;0.0;0;0;0.0;35208;Orgères;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;13884.59;35230
Enedis;2015;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;82.67;2;0;0.88;4250.71;607;0;0.396;0.0;0.0;0.0;0;0;0.0;35351;Le Verger;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;4333.38;35160
Enedis;2012;Electricité;0.0;0;0;0.0;20871.75;10;0;0.998;3433.86;20;0;0.96;9572.09;1863;0;0.357;0.0;0.0;0.0;0;0;0.0;35131;L'Hermitage;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;33877.7;35590
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;3433.54;401;0;0.3;0.0;0.0;0.0;0;0;0.0;35144;Langan;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;3433.54;35850
Enedis;2012;Electricité;535.65;4;0;0.907;403.86;3;0;0.912;390.1;7;0;0.877;8809.36;1195;0;0.385;0.0;0.0;0.0;0;0;0.0;35204;Nouvoitou;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;10138.970000000001;35410
GRDF;2018;Gaz;0.0;0;0;0.0;3348.9688;17;0;0.235;24401.37649;121;1;0.194;52662.30089;4886;0;0.00695;0.0;0.0;9.73788;1;0;0.0;35047;Bruz;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;80422.38406;35170/35170
GRDF;2018;Gaz;0.0;0;0;0.0;77902.663;2;1;1.0;2160.41317;25;0;0.193;12231.14563;1248;0;0.035;0.0;0.0;0.0;0;0;0.0;35131;L'Hermitage;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;92294.2218;35590
GRDF;2015;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;8619.0;767;0;0.0;0.0;0.0;1148.0;1;0;1.0;35032;Bourgbarré;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;9767.0;35230
GRDF;2015;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;9793.0;873;0;0.06;0.0;0.0;0.0;0;0;0.0;35076;Chavagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;9793.0;35310
GRDF;2015;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;3617.0;314;0;0.0;0.0;0.0;0.0;0;0;0.0;35080;Cintré;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;3617.0;35310
GRDF;2015;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;4197.0;372;0;0.02;0.0;0.0;0.0;0;0;0.0;35250;Saint-Armel;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;4197.0;35230
Enedis;2016;Electricité;251.43;2;0;0.983;0.0;0;0;0.0;70.18;1;0;0.97;4204.92;513;0;0.431;0.0;0.0;0.0;0;0;0.0;35058;La Chapelle-Chaussée;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;4526.53;35630
Enedis;2016;Electricité;274.19;1;0;0.957;2183.22;9;0;0.958;4086.22;20;0;0.955;13599.58;2382;0;0.786;0.0;0.0;0.0;0;0;0.0;35275;Saint-Gilles;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;20143.21;35590
Enedis;2016;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;103.78;2;0;0.891;4524.92;609;0;0.414;0.0;0.0;0.0;0;0;0.0;35351;Le Verger;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;4628.7;35160
Enedis;2016;Electricité;172.15;2;0;0.98;8786.24;24;0;0.972;13127.08;72;0;0.934;22121.53;3875;0;0.431;0.0;0.0;0.0;0;0;0.0;35352;Vern-sur-Seiche;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;44207.0;35770
GRDF;2018;Gaz;1254.78851;1;0;1.0;3047.16707;5;0;0.2;1590.78409;26;0;0.0627;18984.74984;1161;0;0.277;0.0;0.0;0.0;0;0;0.0;35353;Vezin-le-Coquet;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;24877.48951;35132
RTE;2013;Electricité;0.0;0;0;0.0;60578.88;1;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0;0;0.0;35066;Chartres-de-Bretagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;60578.88;35131
GRDF;2014;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;8534.0;728;0;0.0;0.0;0.0;1256.0;1;0;1.0;35032;Bourgbarré;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;9790.0;35230
GRDF;2014;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;519.0;1;0;1.0;5136.0;412;0;0.0;0.0;0.0;0.0;0;0;0.0;35039;Brécé;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;5655.0;35530
GRDF;2014;Gaz;0.0;0;0;0.0;774.0;2;0;1.0;16322.0;23;0;0.997;54360.0;4356;0;0.0;0.0;0.0;0.0;0;0;0.0;35047;Bruz;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;71456.0;35170/35170
GRDF;2014;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;9113.0;817;0;0.06;0.0;0.0;0.0;0;0;0.0;35076;Chavagne;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;9113.0;35310
GRDF;2014;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;4289.0;372;0;0.0;0.0;0.0;0.0;0;0;0.0;35079;Chevaigné;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;4289.0;35250
GRDF;2014;Gaz;0.0;0;0;0.0;0.0;0;0;0.0;1312.0;1;0;1.0;8722.0;616;0;0.0;0.0;0.0;0.0;0;0;0.0;35189;Montgermont;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;200;10034.0;35760
Enedis;2017;Electricité;0.0;0;0;0.0;294.76;4;0;0.894;3437.06;28;0;0.898;10626.37;1798;0;0.373;2.722;0.36;0.0;0;0;0.0;35189;Montgermont;243500139;Rennes Métropole;35;Ille-et-Vilaine;53;Bretagne;100;14358.19;35760
